Quarter,Avg. M-Score,Weighted_M,Count,average M trend,average WM trend,average M velocity,average M acceleration,average WM velocity,average WM acceleration,sp500 return,sp500 return trend,sp500 velocity,sp500 acceleration,indu return,indu return trend,indu velocity,indu acceleration,GDPC1,WPSID62,WPSID62 trend,WPSID62 velocity,WPSID62 acceleration,T10Y2Y,T10Y2Y trend,T10Y2Y velocity,T10Y2Y acceleration,average beta,average MCAP,WAB,average beta trend,average MCAP trend,WAB trend,average beta velocity,average beta acceleration,average MCAP velocity,average MCAP acceleration,WAB velocity,WAB acceleration
1988Q1,-2.296833647,-2.909886578,248,-2.268338203,-2.268338203,-0.014457057,-0.014146912,-0.014457057,-0.014146912,0.003177432,0.0008020783511111,-6.002283333333427e-06,-5.1911079166666656e-05,0.014135,0.0010481111111111,4.516944444444453e-05,-6.596388888888886e-05,8845.28,94.1,94.9,0.1000000000000014,0.4500000000000028,1.16,1.0539166666666666,-0.0016041666666666,0.0001041666666666,0.6355527174684262,281971.60122199374,0.0001360447071582,0.6335462571892128,282711.85881295084,0.0001360825146151,-0.0063326770908737,-9.987497386815258e-05,1693.272203776607,-2026.1296532759009,-2.7548951235994773e-07,2.4826560425381597e-08
1988Q2,-2.227416068,-2.846761115,252,-2.308809798,-2.308809798,-0.036801523,-0.010386543,-0.036801523,-0.010386543,0.009299579,-5.631926666666671e-05,0.0001095158972222,9.927552083333332e-05,0.018808,6.239444444444426e-05,0.0001078055555555,0.0001008444444444,8897.107,97.0,96.5,0.4500000000000028,-0.3999999999999986,0.8,0.8443333333333332,-0.0047083333333333,1.0416666666734908e-05,0.6105017152658662,296053.69435253,0.0001360326810478,0.6097826579370371,288920.32768509,0.0001355406442824,-0.0068956589731316,0.0018283829589835,1861.385482728714,-2048.005358266208,-2.0599632869332406e-07,-1.2103609332717385e-07
1988Q3,-2.402179679,-2.824153565,253,-2.341941248,-2.341941248,-0.035230143,0.025266364,-0.035230143,0.025266364,-0.002494589,0.0004113196377777,-2.5258816666666676e-05,-4.647326805555556e-05,0.006672,0.0003598388888888,-7.811111111111153e-06,-3.154861111111117e-05,9015.661,97.0,96.86666666666665,-0.2000000000000028,-0.5249999999999986,0.44,0.443,-0.0068541666666666,0.0001979166666666,0.5981746260069045,291381.4858359868,0.0001352613347926,0.5953731720735114,288004.8377372457,0.0001347915988922,-0.0048491953394312,0.000171884765901,-328.61427890203777,-29.606783130395343,-1.40631541510123e-07,1.2730499403213957e-07
1988Q4,-2.396227997,-2.733757504,259,-2.379270084,-2.379270084,0.013731205,0.042187833,0.013731205,0.042187833,-0.006012885,0.0005066047944444,7.806546944444441e-05,-1.0803415277777794e-05,0.00306,0.0007516055555555,6.926944444444441e-05,-6.108333333333324e-06,9107.314,98.1,98.43333333333334,3.3999999999999986,0.5250000000000021,0.0,0.0245833333333333,-0.0073125,0.0001354166666666,0.5873598605866976,286830.6086970549,0.0001358389488315,0.5872221219915758,289470.7623205497,0.0001354869474249,-0.0009068564958515,0.0001168742447682,5073.517509298981,2498.0132282767736,5.298205673940297e-07,-1.4830574444965464e-07
1989Q1,-2.339402576,-2.561522448,260,-2.314478837,-2.314478837,0.049145522,0.00025495,0.049145522,0.00025495,0.008033639,0.0012966935511111,-8.584475277777779e-05,-1.2243009722222211e-05,0.015316,0.0012542388888888,-0.0001358916666666,-2.286527777777784e-05,9176.827,102.9,102.89999999999998,1.1999999999999955,0.1749999999999971,-0.43,-0.200875,-0.0013541666666666,0.0001458333333333,0.5846568341121495,302160.3854679264,0.0001351399232658,0.5821929925736054,304486.8192549123,0.0001352159923897,-0.0032674295350885,-0.0014472830146738,4528.584145347879,751.5283246939507,-2.988735696384096e-07,5.679616414321981e-08
1989Q2,-2.207805939,-2.52350447,269,-2.28097904,-2.28097904,0.014241104,-0.035830103,0.014241104,-0.035830103,-0.005317818,0.0015382673344444,-7.664730555555547e-05,-5.619116666666672e-05,0.004039,0.0016450944444444,-9.693055555555552e-05,-5.5594444444444365e-05,9244.816,103.2,103.73333333333332,-0.5,-0.2750000000000021,0.02,-0.0750833333333333,0.0019583333333333,9.375000000000357e-05,0.5715726520968695,318237.1754421589,0.0001340121199324,0.5685568446062352,322663.4897651366,0.0001344101179694,-0.004904033772269,-0.0003232906265493,6769.940531652275,218.26155764231223,-3.0756509746447745e-07,1.2323905458664437e-07
1989Q3,-2.295728604,-2.731931533,260,-2.285996629,-2.285996629,-0.022514684,-0.018526036,-0.022514684,-0.018526036,0.00157774,0.0004035566899999,-6.559776388888897e-05,-4.715613333333338e-05,0.009874,0.0007012833333333,-3.710555555555561e-05,-4.804027777777768e-05,9263.033,102.5,102.13333333333334,0.75,0.5,-0.15,0.03675,-0.000875,-0.0003020833333333,0.5549754792688364,337777.0724660128,0.0001343118456639,0.540489791565866,334644.30600596266,0.0001341797834079,-0.0142514973089468,0.0015422157104293,-2041.1908441081468,-2623.055216285269,-1.3730037041245066e-07,-1.1334669901730442e-07
1989Q4,-2.354455344,-2.879538516,258,-2.326008407,-2.326008407,-0.022810968,0.005042265,-0.022810968,0.005042265,0.007785097,-0.0002025696844444,0.0001123548527777,3.92785125e-05,0.01625,0.0001629277777777,9.603611111111108e-05,3.7626388888888914e-05,9364.259,105.1,105.1,1.6000000000000014,-0.1749999999999971,0.06,0.06175,0.0009583333333333,0.000125,0.5369766055729399,331116.88052434067,0.0001338878053926,0.5344845766539732,323826.70755851566,0.0001334818288661,0.0094411848500964,0.001663688581923,-4864.862131477828,263.5965960293688,-2.208841249179113e-07,6.032779379295287e-08
1990Q1,-2.327841273,-2.497387371,256,-2.331618565,-2.331618565,-0.012430153,-0.008696406,-0.012430153,-0.008696406,-0.002494205,0.0012711848944444,9.221968333333345e-05,-6.066293472222221e-05,0.002141,0.0015381833333333,0.0001069611111111,-6.242361111111113e-05,9398.243,105.1,104.86666666666666,-2.049999999999997,-0.0999999999999978,0.01,0.079,0.0007291666666666,8.33333333333311e-05,0.5478620381406436,322747.53241709626,0.0001336335532962,0.5482015365371237,317381.0901595703,0.0001336509380012,0.0002290631649006,-0.0026810371491211,1863.6336714585489,1645.8971707059245,3.881592345578145e-07,3.2627139331936747e-08
1990Q2,-2.312559079,-2.651196549,264,-2.350868713,-2.350868713,-0.040203781,-0.013075755,-0.040203781,-0.013075755,0.001090513,-0.0002715152466666,5.671650555555559e-05,2.007673194444444e-05,0.009796,-8.211111111111103e-05,3.531388888888885e-05,2.973750000000001e-05,9404.494,100.6,101.56666666666666,-1.0499999999999972,3.000000000000004,0.19,0.3456249999999999,0.0068333333333333,-2.083333333333104e-05,0.5380044742729306,325328.9976213304,0.0001337361898663,0.5459150127276564,325645.8711259669,0.0001340371864608,0.0238938497714217,0.0229822901126444,-3696.7496528767215,-7990.229289694093,6.030832868191265e-07,6.780627793637211e-07
1990Q3,-2.412205787,-2.76551607,263,-2.412026127,-2.412026127,-0.038581663,0.019513498,-0.038581663,0.019513498,0.016878759,-0.0010083067555555,0.0001301014166666,1.3256047222222128e-05,0.0207419999999999,-0.0012708333333333,0.0001056361111111,2.441388888888875e-05,9318.876,115.8,117.36666666666665,7.649999999999999,-3.1999999999999997,0.8,0.7070000000000001,0.005625,0.0001249999999999,0.6766223483716762,278652.2098906633,0.0001381057052726,0.6663084717057257,280868.79296343995,0.0001381651806946,0.0079395318590504,-0.0256653993262189,-10035.899847932977,9136.488201248154,1.2445707459316668e-06,-1.0389082011199398e-08
1990Q4,-2.511313515,-2.821043265,265,-2.428032039,-2.428032039,-0.001176784,0.036441892,-0.001176784,0.036441892,0.004563154,0.0021625912888888,0.0001355000527777,-3.4327041666665898e-06,0.011505,0.00211565,0.0001347,-1.4541666666666716e-05,9275.276,110.8,113.96666666666664,-2.25,2.0749999999999997,0.93,0.8930833333333335,0.0020624999999999,7.2916666666617e-05,0.6340681030586108,295324.7826074326,0.0001434236875725,0.6383639951034017,297406.71414171404,0.0001434394332256,0.0014468728387647,0.0053439822905672,13258.6825978689,1924.2529412269212,1.6643804638036535e-06,-7.498570960251573e-07
1991Q1,-2.360576815,-2.640309527,263,-2.414379695,-2.414379695,0.034302122,0.003411994,0.034302122,0.003411994,-0.000346343,0.0018952939888888,-5.44337861111111e-05,-0.0001192757986111,-0.001272,0.0017985055555555,8.444444444446336e-07,-0.0001273124999999,9347.597,100.5,101.6,-1.949999999999996,3.3000000000000007,1.03,1.1045833333333333,0.0036874999999999,-0.0002916666666666,0.6435775205604629,335345.57778787386,0.0001443723639257,0.6397574043389094,334297.887049361,0.0001442087229587,-0.0061413615348901,-0.0026558133152084,8818.918051148125,-3745.554329164879,-3.543847925403099e-07,-2.775671396482843e-07
1991Q2,-2.371248754,-2.814553151,283,-2.359427795,-2.359427795,0.005647204,-0.022517654,0.005647204,-0.022517654,-0.008653846,0.00040118489,-2.3456374999999894e-05,2.1039091666666634e-05,-0.001673,0.0004773055555555,-1.7494444444444415e-05,4.407361111111104e-05,9394.834,99.2,99.83333333333331,-0.75,0.2249999999999978,1.34,1.3325416666666667,0.0031041666666666,0.0002604166666667,0.6266616061940185,339516.7513781828,0.0001414776254729,0.6235714182170491,346269.43828955607,0.0001421484472971,0.0036775640078158,0.0072957378864001,1198.4970243123244,-281.01774393256346,-7.60621688013067e-07,3.002278878557423e-07
1991Q3,-2.346457817,-2.851703423,288,-2.403085286,-2.403085286,-0.010733186,0.012729694,-0.010733186,0.012729694,0.005079036,4.0778164444444384e-05,8.141333333330044e-08,-7.194764583333331e-05,0.011407,-4.3683333333333193e-05,3.472222222222744e-07,-8.551527777777787e-05,9427.581,98.4,99.43333333333332,0.8500000000000014,0.8249999999999993,1.48,1.6352083333333334,0.0055625,-0.0003854166666666,0.6542376715427537,352795.21220893686,0.0001417908743634,0.6519237452766071,352129.54406227206,0.0001413459150059,0.0030616696197088,-0.0073582498892399,587.163210823026,-1537.832175139847,-2.916647254094421e-07,2.5655295399703583e-08
1991Q4,-2.491549286,-2.936709435,288,-2.380894167,-2.380894167,0.031106592,0.027958097,0.031106592,0.027958097,0.004697211,0.0006875831788888,-8.146412499999999e-05,-5.477252638888888e-05,0.008951,0.0009864,-7.551388888888907e-05,-7.4913888888889e-05,9540.444,98.2,98.7,-1.75,0.7499999999999964,1.94,1.9330833333333333,0.003375,0.0001770833333333,0.6249842931937173,357988.93866962456,0.0001428892664406,0.6346945581161381,356540.686591653,0.0001418807896474,-0.0063041171091378,0.0029693286569866,8036.507791491749,2379.0744156784203,4.607720112496792e-07,-3.333117962496518e-07
1992Q1,-2.304675397,-2.677556693,287,-2.340872103,-2.340872103,0.045183008,-0.005022856,0.045183008,-0.005022856,0.001712159,-1.271622333333329e-05,-5.749208611111081e-06,1.5016185833333347e-05,0.007196,0.0006595055555555,-4.946388888888884e-05,-1.4775000000000076e-05,9643.893,97.1,97.93333333333332,-0.25,0.8250000000000028,1.94,2.0889166666666665,0.0017499999999999,-5.208333333328597e-05,0.63741873237346,366438.18609108654,0.000140463016584,0.642079276563219,370387.8618566186,0.0001407382411451,0.0094035477998307,0.0006837693819987,-1983.4137939312784,-1435.794667113063,-4.88891318555434e-07,2.818541321999513e-07
1992Q2,-2.226391625,-2.653645842,309,-2.29052815,-2.29052815,0.021060879,-0.017010862,0.021060879,-0.017010862,-0.001956277,0.0002388928344444,5.985509444444452e-05,-3.967820555555551e-05,0.00728,-1.8927777777777808e-05,0.0001005611111111,-3.5344444444444395e-05,9739.185,101.6,101.16666666666664,0.6499999999999986,-1.099999999999998,2.31,2.3192500000000003,0.0047291666666666,-0.0002083333333333,0.6649571259609699,362230.518241332,0.0001400600404782,0.6631316630279451,369042.8131769763,0.000140459751133,0.0064269622977242,0.000418105174001,831.8022292407404,22.69529510666325,-7.552021710557368e-09,-1.1030992736495149e-07
1992Q3,-2.340517429,-2.7011971,311,-2.298750344,-2.298750344,0.011161284,0.003957306,0.011161284,0.003957306,0.002399232,0.0004211982216666,-0.0001032461777777,-7.004236111111161e-06,0.0094559999999999,2.0361111111111187e-05,-0.0001353916666666,-1.8051388888888967e-05,9840.753,102.8,102.1,1.0499999999999972,-0.375,2.57,2.388541666666667,-0.0031458333333334,-0.0001041666666667,0.6806659744882825,370122.5276767962,0.0001390880415887,0.6809929522860865,372229.0271641073,0.0001394703132673,0.0027383923526829,-0.0013633705035466,4925.03467812133,3743.083505396077,-4.742831033021901e-07,-3.422542512671934e-08
1992Q4,-2.329341979,-3.132543818,313,-2.268205582,-2.268205582,0.028975491,0.0019849,0.028975491,0.0019849,-0.007087188,0.0008368670066666,5.5062736111111176e-05,2.8836216666666697e-05,0.001849,0.0008353222222222,8.335833333333333e-05,2.450833333333331e-05,9857.185,101.3,101.83333333333334,-0.3999999999999986,0.3500000000000014,2.14,2.208333333333333,-0.0037916666666668,-2.0833333333358794e-05,0.6839254804166055,403551.1165286373,0.0001373584152774,0.6866016497582088,400558.6953728704,0.0001374783241196,0.0087543505640185,0.0049754352556258,6471.501722509624,-3275.535755960882,-7.789577499397115e-07,-1.1773757556101724e-07
1993Q1,-2.134757338,-2.759528421,311,-2.240799363,-2.240799363,0.015131085,-0.036180533,0.015131085,-0.036180533,-0.000663761,0.0003042869311111,-6.525222500000001e-05,2.10820175e-05,-0.00641,0.0009751666666666,-5.270833333333343e-05,1.872638888888889e-05,9914.565,101.7,102.03333333333332,1.0,0.974999999999998,2.07,2.06625,-0.0032499999999999,0.0001249999999999,0.7089780283318878,413034.4668056823,0.0001328957785949,0.7108280027695015,406810.8670882483,0.0001337029147317,-0.0104598064740782,-0.0115440350735156,764.193744589953,70.54771822063776,-2.0385620980162e-06,-1.8930654389972155e-07
1993Q2,-2.258298773,-2.739367867,322,-2.237943413,-2.237943413,-0.043385575,-0.040716627,-0.043385575,-0.040716627,-0.000355011,0.0006679237711111,-5.956822777777773e-05,-4.34680097222222e-05,-0.000787,0.0008652166666666,-4.191388888888896e-05,-2.3866666666666632e-05,9961.873,103.8,103.66666666666664,-2.0,-0.8999999999999986,1.77,1.8202916666666664,-0.005375,-0.0001666666666665,0.663075731981982,413857.7371336895,0.0001280192400464,0.6627823125626057,412419.1575780073,0.0001277128404621,-0.0065372653871655,0.0080900551646614,3405.481989266584,1228.565386621471,-2.135963869629855e-06,6.132303640672477e-08
1993Q3,-2.320774127,-2.751969865,319,-2.327570514,-2.327570514,-0.06630217,0.010118549,-0.06630217,0.010118549,-0.002564604,0.0004065577277777,3.721786388888887e-05,-8.9657472222222e-06,-0.003135,0.0005788277777777,2.0824999999999978e-05,5.5833333333333245e-06,10097.362,101.2,101.9,1.4500000000000028,0.5499999999999972,1.51,1.5809166666666667,-0.0021041666666666,0.0002604166666666,0.687340556850912,426902.2874128693,0.0001245961418813,0.6793931382495683,424315.6967231659,0.0001229140426189,0.0158534483589175,0.0042961448380269,1098.6646440228506,-2029.379859554043,-6.262929225286983e-07,4.676985835487158e-07
1993Q4,-2.403638641,-3.040452913,321,-2.370547753,-2.370547753,-0.023148477,0.036855522,-0.023148477,0.036855522,-0.004673097,4.616628333333319e-05,7.230286111111091e-06,-2.3174356944444453e-05,-0.0057709999999999,0.0006637777777777,3.177222222222224e-05,-1.09347222222222e-05,10195.338,101.7,102.83333333333331,0.3999999999999986,0.5999999999999979,1.58,1.5305416666666667,0.0003541666666667,0.00025,0.7314837855724685,431338.0292019709,0.000122129940689,0.7273887196705682,427744.85527265,0.000122156248682,0.0079872431416773,-0.001895489547762,3049.71884559936,-2889.299777328779,-3.9374493905157393e-07,6.825155937724814e-08
1994Q1,-2.38723049,-2.765658235,321,-2.373867469,-2.373867469,0.007408875,0.004882842,0.007408875,0.004882842,0.000493772,-0.0002992653277777,-6.594748611111112e-05,-4.615031388888886e-05,0.002539,-0.0002514888888888,-4.569166666666669e-05,-3.754027777777776e-05,10333.495,103.8,103.23333333333332,0.8500000000000014,-0.3999999999999986,1.56,1.3994999999999995,-0.0039166666666666,1.041666666679042e-05,0.7778486875965002,403659.0902686657,0.0001223331381121,0.7747748304399645,411499.4873393314,0.0001228449942756,0.0227702462019201,-0.006160601205865,-8076.5499077934655,2377.2204209921474,8.644115676119718e-07,-4.151063783187264e-07
1994Q2,-2.330733274,-2.63878349,345,-2.355730004,-2.355730004,-0.013382793,-0.006974153,-0.013382793,-0.006974153,-0.007506199,0.0004898299966666,-3.820567777777773e-05,5.7277079166666685e-05,-0.0114779999999999,0.0007040777777777,-3.229722222222221e-05,7.520972222222223e-05,10393.898,102.7,102.2,-0.25,-3.552713678800501e-15,1.15,1.1775416666666667,-0.0040833333333333,0.00028125,0.7822958475325004,395110.36963266815,0.0001203075178424,0.7835778134239094,401011.8829570011,0.0001211211248704,-0.0089704026184128,-0.0028599812493474,775.5050663710572,2816.470594352868,-1.287628392717652e-06,7.491300759621568e-08
1994Q3,-2.349226246,-2.86198319,342,-2.400633055,-2.400633055,-0.006539431,0.022780944,-0.006539431,0.022780944,0.00097352,1.808705722222215e-05,-1.4121531111111088e-05,-6.0090211111111125e-05,-0.002968,0.0002095277777777,2.463888888888893e-06,-7.218472222222224e-05,10512.962,99.7,99.96666666666664,-1.5,0.5249999999999986,1.0,0.8906666666666667,-0.0088749999999999,0.0002604166666666,0.7455572213893052,408940.9534008546,0.0001181806375694,0.7445595713171512,409571.6997076988,0.0001183338025794,-0.0158015300844065,0.0041338656188637,-3826.0663765103673,-5154.811293174484,-8.839092517761235e-07,1.4254744003200942e-07
1994Q4,-2.521939645,-2.94057371,343,-2.368808865,-2.368808865,0.032179095,0.028027441,0.032179095,0.028027441,-0.004098361,0.0005270714922222,-6.980991388888893e-05,-4.701483069444442e-05,0.000421,0.0005280111111111,-4.458611111111106e-05,-5.06805555555556e-05,10550.251,101.1,101.0,1.1499999999999986,-0.1749999999999971,0.15,0.5145833333333333,-0.0046874999999999,-9.375000000000357e-05,0.7395583674482074,391496.5597515457,0.0001173231631498,0.7365789985121467,391040.3660255031,0.0001170986151693,0.0065459125001816,0.0004683874416783,1774.1744949227432,6334.72048885304,2.029331931260137e-08,1.322537563339063e-07
1995Q1,-2.235260705,-2.13536152,349,-2.336274865,-2.336274865,0.049515451,-0.011585842,0.049515451,-0.011585842,-0.00300665,0.0015142189877777,-2.9109831666666668e-05,-2.53081722222222e-05,-0.003564,0.0017690111111111,1.9983333333333268e-05,-4.606944444444515e-06,10581.723,102.3,102.96666666666664,0.3999999999999986,-0.0249999999999985,0.4,0.4159583333333333,0.002,-0.0001979166666666,0.739961524140499,416663.7065640412,0.0001170970903524,0.7411214684707441,414344.3105994821,0.0001171729768206,-0.010849325245149,-0.0097987069072069,6451.669272035477,-1209.5564064815844,-9.289720338230904e-07,-8.334732746424889e-07
1995Q2,-2.251624244,-2.643714193,376,-2.269777964,-2.269777964,0.00900741,-0.03039284,0.00900741,-0.03039284,0.001618034,0.0011151863344444,4.813026666666679e-05,-1.1055852777777696e-05,0.001465,0.0010028888888888,3.531388888888896e-05,-2.5065277777777835e-05,10671.738,103.0,102.33333333333331,-0.4000000000000057,-0.6499999999999986,0.42,0.4723333333333332,-0.0002708333333333,-0.0001354166666666,0.6758305421163627,434045.3823114589,0.000112264082595,0.6939886323940196,434912.7783589987,0.0001132882239455,0.0018196816351948,0.0126890531783138,8807.0469429043,216.02592864912003,-1.0769291329229993e-07,6.488844966116894e-07
1995Q3,-2.322448941,-2.630082349,377,-2.318260044,-2.318260044,-0.01127023,0.011520043,-0.01127023,0.011520043,-0.00249202,0.0008981793222222,5.983553055555554e-05,4.860703888888895e-05,0.000303,0.0010126166666666,6.877777777777785e-05,4.958055555555547e-05,10744.203,102.0,101.2,1.1000000000000014,0.4249999999999971,0.34,0.4321666666666667,-0.0003749999999999,-0.0002604166666666,0.7166613516496995,457843.7327879933,0.0001131899210798,0.7262397057807173,450804.0201825726,0.0001136045288312,0.0067168742459837,-0.0025001491692224,494.4154232212168,-1565.4595286864787,-1.88346036583948e-07,-2.402727894942585e-07
1995Q4,-2.380706946,-3.004599596,384,-2.292318423,-2.292318423,0.032047497,0.017943699,0.032047497,0.017943699,0.002947307,0.0012606573833333,0.0001131640805555,-2.724757916666671e-05,0.004235,0.0019631833333333,0.0001162583333333,-2.527777777777782e-05,10824.674,106.5,106.79999999999998,2.8500000000000014,0.125,0.4,0.5198333333333334,0.0015833333333333,-0.0001041666666666,0.7408090105365144,458622.9082972387,0.0001110271044172,0.7284681488492621,456121.3601221888,0.0001103178145091,-0.0122181502654091,-0.0074368523079808,3325.2961996574013,605.1108663608029,-2.288796105660604e-06,-1.9426139788096978e-07
1996Q1,-2.173799381,-2.48797388,395,-2.254165049,-2.254165049,0.024617169,-0.026699812,0.024617169,-0.026699812,-0.005300952,0.0009208377033333,3.200331388888885e-05,2.9170529166666696e-05,-0.007763,0.0009833777777777,1.824999999999993e-05,1.1577777777777704e-05,11005.217,109.8,111.86666666666665,1.3000000000000045,1.1999999999999993,0.55,0.6242916666666667,0.0015416666666666,-0.0002083333333333,0.6871160778658977,469857.1724616967,0.0001057959695526,0.6853655969842716,471686.2283817227,0.0001052370518262,-0.0083984103414224,0.0059122495698,9241.407351946458,205.3131055567792,-1.0146010102701303e-06,2.0119388464010722e-07
1996Q2,-2.207988821,-2.767723414,417,-2.243084085,-2.243084085,-0.021352127,-0.023472336,-0.021352127,-0.023472336,0.003111211,5.91868366666668e-05,-1.539143888888887e-05,2.694625138888891e-05,-0.004033,0.0002740999999999,2.482499999999994e-05,1.0243055555555548e-05,11103.935,112.2,113.79999999999998,0.0,1.2749999999999986,0.62,0.6037916666666667,0.0009583333333333,0.0001354166666666,0.6882416939635002,482269.41207038367,0.0001020400562038,0.7083696385889204,475193.5676285233,0.0001031513027006,0.0263321026520225,0.0025122419489546,-8759.7281534262,-582.5500808696961,2.166284377604614e-07,6.154732527646677e-07
1996Q3,-2.347464054,-2.763446849,411,-2.296869303,-2.296869303,-0.022327504,0.019589957,-0.022327504,0.019589957,0.001632201,0.0019294229722222,-0.0001141660833333,1.6595062499999912e-05,0.001573,0.0020518,-0.0001435166666666,3.449166666666669e-05,11219.238,112.7,113.3,-1.6999999999999955,1.224999999999998,0.62,0.576375,-0.0009375,-3.124999999998268e-05,0.731556630948266,479734.74995848944,0.0001045158841674,0.7345016241826555,475961.8829623253,0.0001038186003425,-0.0120481499498013,-0.0088386179497908,7020.783902879193,26.21543940569973,-1.0786425873133757e-06,-1.1596625089928768e-06
1996Q4,-2.335155033,-3.041039612,416,-2.287739094,-2.287739094,0.017827788,0.021633575,0.017827788,0.021633575,-0.017390728,0.0014931870622222,8.220976388888886e-05,-6.008181944444483e-06,-0.0153319999999999,0.0017563277777777,8.244444444444434e-05,-5.424999999999874e-06,11291.665,122.5,121.9,5.899999999999999,-4.125,0.55,0.5358333333333334,-0.0012916666666667,0.0001145833333333,0.6653088934147997,489671.2540992011,9.614603912348232e-05,0.6763806926504032,488286.0676014001,9.651936959171664e-05,-0.0252664981398547,0.0012893211876484,2520.9594872606103,-3011.636945633684,-3.0551267629289606e-06,9.799242588960874e-08
1997Q1,-2.180598194,-2.59337921,414,-2.261213726,-2.261213726,0.020939645,-0.014080636,0.020939645,-0.014080636,-0.021657104,0.0009247249833333,4.424971666666677e-05,4.550753333333325e-05,-0.023308,0.0009280666666666,9.935833333333334e-05,3.336388888888883e-05,11479.33,107.5,110.63333333333333,-4.399999999999999,5.399999999999999,0.47,0.4735833333333333,-0.0013333333333333,-2.0833333333358794e-05,0.6186915254237288,472446.3350842328,8.976930197518954e-05,0.6100028852545031,477452.8240928888,8.958288958140577e-05,-0.0208901163771039,0.000975384437456,-1100.96226241588,6872.407857088052,-8.713521042623512e-07,6.455905181192986e-07
1997Q2,-2.267887952,-2.74957999,417,-2.245859803,-2.245859803,-0.010333483,-0.011651605,-0.010333483,-0.011651605,-0.002434351,0.0021529065777777,0.0001206397305555,-0.0001500735152777,-0.001942,0.0018431944444444,0.0001296083333333,-0.0001657944444444,11622.911,106.2,107.16666666666666,-1.4499999999999955,0.5499999999999972,0.43,0.3819166666666667,-0.0016249999999999,-4.166666666666208e-05,0.5598448646812365,507598.9241760457,8.665031726719985e-05,0.5617339188755887,509107.8846626023,8.7275198391039e-05,-0.0146270050430319,-0.0008374810456714,13526.97820510008,-785.9559713515919,-1.5330699908457069e-06,-3.803023714364047e-07
1997Q3,-2.289093264,-2.911663571,408,-2.281880693,-2.281880693,-0.002363565,0.022352444,-0.002363565,0.022352444,-0.006356599,0.0005244837222222,1.0816402777777793e-05,-4.549559027777783e-05,-0.005777,6.473333333333379e-05,-3.6277777777778087e-06,-4.056944444444464e-05,11722.722,108.4,109.53333333333332,3.3000000000000043,1.2999999999999972,0.32,0.2559166666666667,-0.0023749999999999,0.0001770833333333,0.5081967771221062,548297.7450119144,8.129672516927191e-05,0.5514553830756459,538012.2147773118,8.544763379990086e-05,0.0290740548761966,0.0160745837960044,2737.0011358308257,-4725.839066335044,2.2225091795198502e-06,1.364762316671721e-06
1997Q4,-2.288660863,-2.981978621,418,-2.250586933,-2.250586933,0.034371404,0.016335838,0.034371404,0.016335838,-0.000422315,0.0017278128166666,0.0003349025749999,-0.0001920878777777,-0.000975,0.0017490166666666,0.0003794861111111,-0.0002074069444444,11839.876,108.8,109.13333333333333,-6.5,-0.8499999999999979,0.09,0.156125,-0.0018333333333333,9.37499999999966e-05,0.621634702166065,541708.6634229715,9.025446345568548e-05,0.6273681338200274,538597.9140997255,9.169235532967888e-05,0.0015234868179596,-0.0102739087756981,5263.609189048351,5118.681020462391,6.447463790944575e-07,-5.194283013541027e-07
1998Q1,-2.174006674,-2.605504257,417,-2.213137884,-2.213137884,0.030308111,-0.010944348,0.030308111,-0.010944348,0.007498514,0.0014592367055555,6.811099722222236e-05,4.351527777778607e-07,0.002013,0.0016291944444444,3.2949999999999906e-05,1.2074999999999956e-05,11949.492,99.5,100.29999999999998,-0.1000000000000014,0.8499999999999979,0.07,0.0912916666666666,-0.0010833333333333,3.125000000000003e-05,0.6289921331661157,574654.6176138798,9.32625639642858e-05,0.6354331867191146,572761.1294274041,9.4466853572125e-05,0.0089681705281818,0.0029483734879146,8003.299711661646,-6536.325201289263,1.032796983037284e-06,-7.471596249702157e-08
1998Q2,-2.176746116,-2.699008484,456,-2.189970711,-2.189970711,0.012482709,-0.017370634,0.012482709,-0.017370634,-0.004084357,-0.0010217338333333,0.0002028487666666,-9.867524166666675e-05,-0.00494,-0.0014046333333333,0.0001599194444444,-9.250555555555556e-05,12099.191,97.1,98.03333333333332,-1.0999999999999943,0.0,-0.05,0.0494166666666666,0.0011666666666666,4.166666666666381e-05,0.6596619686031855,566761.4631036142,9.622310302604342e-05,0.6559073450776838,557877.0039603388,9.571937145731548e-05,0.0133349773616937,0.0064353767674276,-21493.680615800724,-8974.972477247502,1.309624952334983e-07,3.660488775626414e-07
1998Q3,-2.219159345,-2.552569575,452,-2.188172466,-2.188172466,-0.004433158,-0.003019063,-0.004433158,-0.003019063,-0.030514194,0.00036507865,3.366245000000002e-05,8.029758611111114e-05,-0.029441,0.0002156111111111,-5.549444444444445e-05,8.63416666666666e-05,12294.737,91.4,92.96666666666668,0.1500000000000056,2.049999999999997,0.14,0.1842083333333333,0.0009374999999999,5.208333333334148e-05,0.6831746397694525,496189.2742236495,9.903673103967712e-05,0.7143123765084961,493167.21583351627,0.0001008782614862,0.0065324646041967,-0.0099689007284104,1489.5583143896947,16296.351356512603,2.7686758494645936e-06,4.0495051483513325e-08
